post_content,post_type,post_date,ID,seen
ثم إذا هممت بالخروج من المغتسل فاستحضري ما حزتيه من الأجر العظيم من حط الذنوب ورفع الدرجات. واستحضري قوله صلى الله عليه وسلم: «ألا أدلكم على ما يمحو الله به الخطايا، ويرفع الدرجات؟» قالوا: بلى يا رسول الله، قال: «إسباغ الوضوء على المكاره، وكثرة الخُطا إلى المساجد، وانتظار الصلاة بعد الصلاة، فذلكم الرباط، فذلكم الرباط» [رواه مسلم].,post,2014-11-08 18:48:17,309,
دعاء تفريج الهم لَا إِلَهَ إِلَّا اللَّهُ الْعَظِيمُ الْحَلِيمُ، لَا إِلَهَ إِلَّا اللَّهُ رَبُّ الْعَرْشِ الْعَظِيمِ، لَا إِلَهَ إِلَّا اللَّهُ رَبُّ السَّمَوَاتِ، وَرَبُّ الْأَرْضِ، وَرَبُّ الْعَرْشِ الْكَرِيمِ)),post,2014-11-08 18:48:17,310,
عود نفسك الوضوء بعد كل حدث باستحضار الأحاديث المرغبة في الوضوء وكثرته وإسباغه.,post,2014-11-08 18:48:17,311,
فإن وجدت من نفسك إقبالا على الصلاة بقلب غافل مشغول فأقرأ آيات من القرآن لم يسبق لك حفظها، أو حديث أو حديثين من أحاديث الترغيب والترهيب، أو قراءة سيرة الصالحين في صلاتهم؛ مما يشحذ همتك ويدفعك للاقتداء بهم، وابشر  فإنك إذا فعلت ذلك راغب  في الخشوع لله والخضوع له ومدافعة الشيطان فإن الله سبحانه سيعطيك مرادك وسيقترب منك أكثر مما تقترب  منه.,post,2014-11-08 18:48:17,312,
قال رسول الله صلى الله عليه وسلم: «ما منكم من أحد يتوضأ فيبلغ - أو يسبغ - الوضوء ثم يقول:     'أشهد أن لا إله إلا الله وحده لا شريك له، وأشهد أن محمدا عبده ورسوله'، إلا فتحت له ابواب الجنة الثمانية يدخل من أيها شاء» [رواه مسلم].,post,2014-11-08 18:48:17,313,
لو فكرت في قدومك إلى الصلاة لوجدت نفسك لا تستعدين لها استعدادك للقاء أي صاحبة لك أو ضيفة تزورك، فلو كنت قبل الصلاة استحضرت أنك ستقدمين على ملك الملوك رب العباد الذي أمرك بأخذ الزينة عند كل مسجد حيث قال: {يَا بَنِي آدَمَ خُذُواْ زِينَتَكُمْ عِندَ كُلِّ مَسْجِدٍ وكُلُواْ وَاشْرَبُواْ وَلاَ تُسْرِفُواْ إِنَّهُ لاَ يُحِبُّ الْمُسْرِفِينَ} [الأعراف: 31].,post,2014-11-08 18:48:17,314,
اترك ما في يدك فالله أكبر من كل شيء.,post,2014-11-08 18:48:18,315,
بادر إلى المسجد بعد سماع الأذان مباشرة.,post,2014-11-08 18:48:18,316,
بعد تكبيرة الإحرام تشرع في ذكر دعاء الاستفتاح فتقول: 'سبحانك اللهم وبحمدك وتبارك اسمك وتعالى جدك ولا إله غيرك'.    وإذا وجدت من نفسك اعتيادا على هذا الاستفتاح حتى أصبحت تقوله ولا تشعر إلا بانتهائه لقوة حفظك له، فلا تستشعر قوله ولا معناه، فعليك باستبداله بغيره من أدعية الاستفتاح.,post,2014-11-08 18:48:18,317,
عظّم الإسلام شأن الصلاة، ورفع ذكرها، وأعلى مكانتها، فهي أعظم أركان الإسلام بعد الشهادتين، كما قال النبي صلى الله عليه وسلم: «بني الإسلام على خمس: شهادة أن لا إله إلا الله، وأن محمدا رسول الله، وإقام الصلاة، وإيتاء الزكاة، وصوم رمضان، وحج البيت» [متفق عليه].,post,2014-11-08 18:48:18,318,
فالصلاة أفضل الأعمال: فقد سُئل النبي صلى الله عليه وسلم عن أفضل الأعمال فقال: «الصلاة لوقتها» [رواه مسلم].,post,2014-11-08 18:48:18,319,
قال تعالى: {حَافِظُواْ عَلَى الصَّلَوَاتِ والصَّلاَةِ الْوُسْطَى} [سورة البقرة: 238]. وقال تعالى: {وَأَقِيمُواْ الصَّلاَةَ وَآتُواْ الزَّكَاةَ وَارْكَعُواْ مَعَ الرَّاكِعِينَ} [سورة البقرة: 43]، وقال سبحانه وتعالى: {إِلَّا الْمُصَلِّينَ (22) الَّذِينَ هُمْ عَلَى صَلَاتِهِمْ دَائِمُونَ} [سورة المعارج: 23،22].,post,2014-11-08 18:48:18,320,
والصلاة أُم العبادات: وأفضلُ الطاعات، ولذلك جاءت نصوص الكتاب والسنة بإقامتها والمحافظة عليها والمداومة على تأديتها في أوقاتها.,post,2014-11-08 18:48:18,321,
والصلاة أمان من الكفر والشرك: فعن جابر رضي الله عنه قال: سمعت رسول الله صلى الله عليه وسلم يقول: «إن بين الرجل وبين الشرك والكفر ترك الصلاة» [رواه مسلم].,post,2014-11-08 18:48:18,322,
والصلاة أمان من النار: فعن أبي زهير عمارة بن رُويبَة رضي الله عنه قال: سمعت رسول الله صلى الله عليه وسلم يقول: «لن يلج النار أحدٌ صلى قبل طلوع الشمس وقبل غروبها» [رواه مسلم]، يعني الفجر والعصر.,post,2014-11-08 18:48:18,323,
والصلاة أول ما يُحاسب عنه العبد يوم القيامة: فعن عبدالله بن قرط قال: قال رسول الله صلى الله عليه وسلم: «أول ما يحاسب به العبد يوم القيامة الصلاة، فإن صلحت صلح سائر عمله، وإن فسدت فسد سائر عمله» [الطبراني في الأوسط وهو حسن].,post,2014-11-08 18:48:18,324,
والصلاة حفظ وأمان للعبد في الدنيا: فعن جندب بن عبدالله رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «من صلى الصبح فهو في ذمة الله» [رواه مسلم].,post,2014-11-08 18:48:18,325,
والصلاة عهد من الله بدخول الجنة في الآخرة: فعن عبادة بن الصامت رضي الله عنه قال: سمعت رسول الله صلى الله عليه وسلم يقول: «خمس صلوات كتبهن الله على العباد، فمن جاء بهن، ولم يضيع منهن شيئاً استخفافاً بحقهن، كان له عند الله عهد أن يدخله الجنة...» [أبو داود والنسائي وهو صحيح].,post,2014-11-08 18:48:18,326,
والصلاة في جماعة من سنن الهدى: فعن ابن مسعود رضي الله عنه قال: «من سره أن يلقى الله غدا مسلما، فليحافظ على هؤلاء الصلوات حيث ينادى بهن، فإن الله شرع لنبيكم صلى الله عليه وسلم سنن الهدى,post,2014-11-08 18:48:18,327,
والصلاة كفارة للذنوب والخطايا: فعن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: «الصلوات الخمس، والجمعة إلى الجمعة كفارات لما بينهن ما لم تُغش الكبائر» [رواه مسلم].,post,2014-11-08 18:48:18,328,
والصلاة مناجاة بين العبد وربه: قال الله تعالى في الحديث القدسي: «قسمت الصلاة بيني وبين عبدي نصفين ولعبدي ما سأل، فإذا قال العبد: الحمد لله رب العالمين، قال الله تعالى: حمدني عبدي.. » [رواه مسلم].,post,2014-11-08 18:48:18,329,
والصلاة نهر من الطهارة والمغفرة: فعن أبي هريرة رضي الله عنه، عن النبي صلى الله عليه وسلم قال: «أرأيتم لو أن نهرا بباب أحدكم، يغتسل فيه كل يوم خمس مرات، هل يبقى من درنه شيء؟» ، قالوا:     'لا يبقى من درنه شيء'. قال: «فذلك مثل الصلوات الخمس يمحو الله بهن الخطايا» [متفق عليه].,post,2014-11-08 18:48:18,330,
والصلاة نور: فقد ورد عن النبي صلى الله عليه وسلم أنّه قال: «الصلاة نور» [رواه مسلم].,post,2014-11-08 18:48:18,331,
وصلاة الفجر والعشاء في جماعة أمان من النفاق: فعن أبي هريرة رضي الله عنه، أنّ رسول الله صلى الله عليه وسلم قال: «ليس صلاة أثقل على المنافقين من صلاة الفجر والعشاء، ولو يعلمون ما فيهما لأتوهما ولو حبوا» [متفق عليه].,post,2014-11-08 18:48:18,332,
وكان آخر وصايا النبي صلى الله عليه وسلم قبل انتقاله إلى الرفيق الأعلى: «الصلاة الصلاة وما ملكت أيمانكم» [رواه أبو داود وصححه الألباني].,post,2014-11-08 18:48:18,333,
ولو أنكم صليتم في بيوتكم، كما يصلي هذا المتخلف في بيته، لتركتم سنة نبيكم، ولو تركتم سنة نبيكم لضللتم، وما من رجل يتطهر فيحسن الطهور، ثم يعمد إلى مسجد من هذه المساجد إلا كتب الله له بكل خطوة يخطوها حسنة، ويرفعه بها درجة، ويحط عنه بها سيئة، ولقد رأيتنا، وما يتخلّف عنها إلا منافق معلوم النفاق، ولقد كان الرجل يؤتى به يهادى بين الرجلين حتى يُقام في الصف» [رواه مسلم].,post,2014-11-08 18:48:18,334,
أسبغ وضوءك، وأكثر خُطاك إلى المساجد وانتظر الصلاة بعد الصلاة.,post,2014-11-08 18:48:19,335,
إن من ثمرات الصلاة أنها أفضل القربات، فليس هناك عمل يُتقرب به إلى الله أحب منها، يقول الله في الحديث القدسي: «وما تقرب إلي عبدي بأحب إلي مما أفترضه عليه» [رواه البخاري],post,2014-11-08 18:48:19,336,
إياك والإلتفات في الصلاة أو النظر إلى الساعة والعبث بالملابس فإنه خلاف الخشوع.,post,2014-11-08 18:48:19,337,
احرص على الصلاة في الصف الأول، ولاتخرج من المسجد قبل إتيانك بأذكار الصلاة.,post,2014-11-08 18:48:19,338,
تدبر ما يتلى عليك من القرآن أثناء الصلاة.,post,2014-11-08 18:48:19,339,
حافظ على النوافل وبخاصة صلاة الوتر، وصل في الليل ولو ركعتين.,post,2014-11-08 18:48:19,340,
روح الصلاح الخشوع، فصل صلاة خاشعة.,post,2014-11-08 18:48:19,341,
قال الإمام ابن القيم رحمه الله: 'لعل هذه الحركات من قيام وسجود وركوع تحليلاً للمواد، وتقوية للجسد، فالصلاة من أكبر الأدوية'.,post,2014-11-08 18:48:19,342,
كن على طهارة دائما، مستعدا لنداء الرحمن.,post,2014-11-08 18:48:19,343,
نم مبكرا وعلى طهارة لتتمكن من القيام لصلاة الفجر بسهولة.,post,2014-11-08 18:48:19,344,
وإن من ثمرات الصلاة أنها السبب لحدوث السجود يوم القيامة عندما يمتاز المؤمنون عن المنافقون,post,2014-11-08 18:48:19,345,
وإن من ثمرات الصلاة نزول الرحمات على العبد مادام في صلاته حتى ينصرف، وحفوف الملائكة به.,post,2014-11-08 18:48:19,346,
